Date,Product,Sales_Qty,Stock_Qty
2021-06-07,Soap,26,50
2021-06-07,Shampoo,29,42
2021-06-08,Rice,49,59
2021-06-08,Wheat,44,113
2021-06-08,Sugar,37,102
2021-06-08,Tea,13,19
2021-06-08,Oil,22,41
2021-06-08,Biscuits,60,158
2021-06-08,Soap,26,59
2021-06-08,Shampoo,26,60
2021-06-09,Rice,51,118
2021-06-09,Wheat,51,117
2021-06-09,Sugar,40,77
2021-06-09,Tea,15,19
2021-06-09,Oil,15,41
2021-06-09,Biscuits,54,138
2021-06-09,Soap,21,26
2021-06-09,Shampoo,24,31
2021-06-10,Rice,55,128
2021-06-10,Wheat,47,120
2021-06-10,Sugar,40,82
2021-06-10,Tea,14,25
2021-06-10,Oil,21,39
2021-06-10,Biscuits,55,110
2021-06-10,Soap,29,57
2021-06-10,Shampoo,25,43
2021-06-11,Rice,46,90
2021-06-11,Wheat,45,85
2021-06-11,Sugar,45,91
2021-06-11,Tea,14,31
2021-06-11,Oil,17,39
2021-06-11,Biscuits,77,229
2021-06-11,Soap,27,70
2021-06-11,Shampoo,29,48
2021-06-12,Rice,59,116
2021-06-12,Wheat,59,143
2021-06-12,Sugar,40,96
2021-06-12,Tea,18,37
2021-06-12,Oil,26,33
2021-06-12,Biscuits,86,134
2021-06-12,Soap,40,99
2021-06-12,Shampoo,25,34
2021-06-13,Rice,61,109
2021-06-13,Wheat,53,86
2021-06-13,Sugar,52,92
2021-06-13,Tea,20,28
2021-06-13,Oil,26,75
2021-06-13,Biscuits,70,177
2021-06-13,Soap,31,68
2021-06-13,Shampoo,32,40
2021-06-14,Rice,44,86
2021-06-14,Wheat,44,106
2021-06-14,Sugar,40,108
2021-06-14,Tea,12,23
2021-06-14,Oil,20,51
2021-06-14,Biscuits,67,95
2021-06-14,Soap,29,35
2021-06-14,Shampoo,25,58
2021-06-15,Rice,53,82
2021-06-15,Wheat,50,79
2021-06-15,Sugar,38,48
2021-06-15,Tea,11,26
2021-06-15,Oil,20,30
2021-06-15,Biscuits,61,154
2021-06-15,Soap,37,107
2021-06-15,Shampoo,25,72
2021-06-16,Rice,48,108
2021-06-16,Wheat,46,77
2021-06-16,Sugar,39,109
2021-06-16,Tea,14,18
2021-06-16,Oil,16,23
2021-06-16,Biscuits,64,138
2021-06-16,Soap,29,84
2021-06-16,Shampoo,22,36
2021-06-17,Rice,42,106
2021-06-17,Wheat,47,59
2021-06-17,Sugar,39,84
2021-06-17,Tea,15,39
2021-06-17,Oil,18,26
2021-06-17,Biscuits,68,85
2021-06-17,Soap,31,88
2021-06-17,Shampoo,23,43
2021-06-18,Rice,53,87
2021-06-18,Wheat,41,120
2021-06-18,Sugar,48,142
2021-06-18,Tea,15,26
2021-06-18,Oil,20,30
2021-06-18,Biscuits,56,94
2021-06-18,Soap,31,54
2021-06-18,Shampoo,25,56
2021-06-19,Rice,71,131
2021-06-19,Wheat,55,131
2021-06-19,Sugar,49,65
2021-06-19,Tea,20,57
2021-06-19,Oil,20,49
2021-06-19,Biscuits,84,165
2021-06-19,Soap,38,90
2021-06-19,Shampoo,25,38
2021-06-20,Rice,68,140
2021-06-20,Wheat,54,150
2021-06-20,Sugar,45,128
2021-06-20,Tea,20,53
2021-06-20,Oil,23,34
2021-06-20,Biscuits,68,114
2021-06-20,Soap,44,111
2021-06-20,Shampoo,28,75
2021-06-21,Rice,47,138
2021-06-21,Wheat,40,80
2021-06-21,Sugar,38,108
2021-06-21,Tea,14,36
2021-06-21,Oil,17,24
2021-06-21,Biscuits,62,178
2021-06-21,Soap,23,65
2021-06-21,Shampoo,26,43
2021-06-22,Rice,50,115
2021-06-22,Wheat,36,57
2021-06-22,Sugar,42,106
2021-06-22,Tea,12,28
2021-06-22,Oil,19,25
2021-06-22,Biscuits,55,109
2021-06-22,Soap,32,50
2021-06-22,Shampoo,23,68
2021-06-23,Rice,49,91
2021-06-23,Wheat,41,96
2021-06-23,Sugar,46,129
2021-06-23,Tea,16,44
2021-06-23,Oil,22,58
2021-06-23,Biscuits,56,86
2021-06-23,Soap,31,43
2021-06-23,Shampoo,30,50
2021-06-24,Rice,52,122
2021-06-24,Wheat,39,59
2021-06-24,Sugar,41,121
2021-06-24,Tea,14,37
2021-06-24,Oil,22,55
2021-06-24,Biscuits,54,100
2021-06-24,Soap,32,67
2021-06-24,Shampoo,26,35
2021-06-25,Rice,48,124
2021-06-25,Wheat,45,102
2021-06-25,Sugar,46,99
2021-06-25,Tea,15,24
2021-06-25,Oil,16,22
2021-06-25,Biscuits,48,117
2021-06-25,Soap,32,57
2021-06-25,Shampoo,22,60
2021-06-26,Rice,74,100
2021-06-26,Wheat,52,70
2021-06-26,Sugar,46,57
2021-06-26,Tea,18,25
2021-06-26,Oil,22,63
2021-06-26,Biscuits,73,97
2021-06-26,Soap,34,88
2021-06-26,Shampoo,26,61
2021-06-27,Rice,53,149
2021-06-27,Wheat,52,120
2021-06-27,Sugar,63,166
2021-06-27,Tea,16,43
2021-06-27,Oil,27,46
2021-06-27,Biscuits,85,248
2021-06-27,Soap,41,70
2021-06-27,Shampoo,34,45
2021-06-28,Rice,55,87
2021-06-28,Wheat,45,130
2021-06-28,Sugar,42,82
2021-06-28,Tea,13,30
2021-06-28,Oil,18,36
2021-06-28,Biscuits,70,149
2021-06-28,Soap,33,78
2021-06-28,Shampoo,26,68
2021-06-29,Rice,44,124
2021-06-29,Wheat,43,63
2021-06-29,Sugar,39,66
2021-06-29,Tea,16,21
2021-06-29,Oil,19,29
2021-06-29,Biscuits,62,129
2021-06-29,Soap,32,94
2021-06-29,Shampoo,23,68
2021-06-30,Rice,54,139
2021-06-30,Wheat,55,149
2021-06-30,Sugar,42,71
2021-06-30,Tea,17,48
2021-06-30,Oil,17,38
2021-06-30,Biscuits,48,118
2021-06-30,Soap,31,70
2021-06-30,Shampoo,22,38
2021-07-01,Rice,54,154
2021-07-01,Wheat,47,110
2021-07-01,Sugar,41,51
2021-07-01,Tea,13,16
2021-07-01,Oil,21,54
2021-07-01,Biscuits,63,180
2021-07-01,Soap,28,39
2021-07-01,Shampoo,28,37
2021-07-02,Rice,43,104
2021-07-02,Wheat,52,86
2021-07-02,Sugar,37,88
2021-07-02,Tea,13,27
2021-07-02,Oil,21,55
2021-07-02,Biscuits,60,160
2021-07-02,Soap,34,52
2021-07-02,Shampoo,28,36
2021-07-03,Rice,58,125
2021-07-03,Wheat,47,58
2021-07-03,Sugar,53,106
2021-07-03,Tea,20,38
2021-07-03,Oil,23,29
2021-07-03,Biscuits,62,184
2021-07-03,Soap,41,115
2021-07-03,Shampoo,27,34
2021-07-04,Rice,65,134
2021-07-04,Wheat,54,101
2021-07-04,Sugar,49,146
2021-07-04,Tea,20,51
2021-07-04,Oil,22,35
2021-07-04,Biscuits,73,165
2021-07-04,Soap,36,78
2021-07-04,Shampoo,24,43
2021-07-05,Rice,50,119
2021-07-05,Wheat,49,134
2021-07-05,Sugar,42,100
2021-07-05,Tea,14,35
2021-07-05,Oil,18,41
2021-07-05,Biscuits,60,140
2021-07-05,Soap,28,72
2021-07-05,Shampoo,23,31
2021-07-06,Rice,51,61
2021-07-06,Wheat,48,134
2021-07-06,Sugar,42,82
2021-07-06,Tea,16,39
2021-07-06,Oil,19,26
2021-07-06,Biscuits,54,73
2021-07-06,Soap,30,74
2021-07-06,Shampoo,25,30
2021-07-07,Rice,57,83
2021-07-07,Wheat,43,75
2021-07-07,Sugar,47,126
2021-07-07,Tea,15,20
2021-07-07,Oil,21,47
2021-07-07,Biscuits,62,158
2021-07-07,Soap,34,97
2021-07-07,Shampoo,25,50
2021-07-08,Rice,52,124
2021-07-08,Wheat,49,73
2021-07-08,Sugar,35,103
2021-07-08,Tea,14,39
2021-07-08,Oil,20,24
2021-07-08,Biscuits,64,156
2021-07-08,Soap,26,58
2021-07-08,Shampoo,27,36
2021-07-09,Rice,55,100
2021-07-09,Wheat,44,119
2021-07-09,Sugar,45,128
2021-07-09,Tea,14,25
2021-07-09,Oil,18,50
2021-07-09,Biscuits,60,90
2021-07-09,Soap,37,56
2021-07-09,Shampoo,26,43
2021-07-10,Rice,58,132
2021-07-10,Wheat,45,94
2021-07-10,Sugar,40,85
2021-07-10,Tea,16,38
2021-07-10,Oil,24,70
2021-07-10,Biscuits,62,178
2021-07-10,Soap,37,60
2021-07-10,Shampoo,28,77
2021-07-11,Rice,57,135
2021-07-11,Wheat,51,88
2021-07-11,Sugar,48,138
2021-07-11,Tea,16,38
2021-07-11,Oil,26,55
2021-07-11,Biscuits,73,193
2021-07-11,Soap,34,99
2021-07-11,Shampoo,30,39
2021-07-12,Rice,58,81
2021-07-12,Wheat,42,82
2021-07-12,Sugar,40,56
2021-07-12,Tea,13,35
2021-07-12,Oil,21,34
2021-07-12,Biscuits,52,73
2021-07-12,Soap,30,89
2021-07-12,Shampoo,19,44
2021-07-13,Rice,55,111
2021-07-13,Wheat,44,81
2021-07-13,Sugar,33,77
2021-07-13,Tea,12,20
2021-07-13,Oil,20,51
2021-07-13,Biscuits,54,141
2021-07-13,Soap,33,87
2021-07-13,Shampoo,29,82
2021-07-14,Rice,46,92
2021-07-14,Wheat,46,90
2021-07-14,Sugar,41,73
2021-07-14,Tea,18,29
2021-07-14,Oil,21,50
2021-07-14,Biscuits,48,98
2021-07-14,Soap,29,63
2021-07-14,Shampoo,29,53
2021-07-15,Rice,53,85
2021-07-15,Wheat,48,113
2021-07-15,Sugar,44,97
2021-07-15,Tea,14,35
2021-07-15,Oil,19,25
2021-07-15,Biscuits,61,165
2021-07-15,Soap,28,38
2021-07-15,Shampoo,24,34
2021-07-16,Rice,57,137
2021-07-16,Wheat,44,127
2021-07-16,Sugar,42,120
2021-07-16,Tea,15,35
2021-07-16,Oil,19,41
2021-07-16,Biscuits,55,103
2021-07-16,Soap,30,49
2021-07-16,Shampoo,24,65
2021-07-17,Rice,60,146
2021-07-17,Wheat,50,67
2021-07-17,Sugar,39,88
2021-07-17,Tea,17,41
2021-07-17,Oil,28,64
2021-07-17,Biscuits,72,161
2021-07-17,Soap,40,117
2021-07-17,Shampoo,28,56
2021-07-18,Rice,55,161
2021-07-18,Wheat,47,110
2021-07-18,Sugar,52,104
2021-07-18,Tea,18,34
2021-07-18,Oil,22,63
2021-07-18,Biscuits,74,117
2021-07-18,Soap,35,66
2021-07-18,Shampoo,30,47
2021-07-19,Rice,56,67
2021-07-19,Wheat,40,97
2021-07-19,Sugar,38,83
2021-07-19,Tea,16,42
2021-07-19,Oil,19,56
2021-07-19,Biscuits,62,112
2021-07-19,Soap,31,37
2021-07-19,Shampoo,25,74
2021-07-20,Rice,47,97
2021-07-20,Wheat,48,88
2021-07-20,Sugar,33,50
2021-07-20,Tea,14,23
2021-07-20,Oil,23,57
2021-07-20,Biscuits,66,177
2021-07-20,Soap,25,37
2021-07-20,Shampoo,27,33
2021-07-21,Rice,48,69
2021-07-21,Wheat,44,58
2021-07-21,Sugar,38,97
2021-07-21,Tea,15,24
2021-07-21,Oil,23,48
2021-07-21,Biscuits,61,113
2021-07-21,Soap,30,81
2021-07-21,Shampoo,25,63
2021-07-22,Rice,50,113
2021-07-22,Wheat,42,101
2021-07-22,Sugar,47,68
2021-07-22,Tea,16,24
2021-07-22,Oil,16,42
2021-07-22,Biscuits,66,80
2021-07-22,Soap,28,81
2021-07-22,Shampoo,22,37
2021-07-23,Rice,48,99
2021-07-23,Wheat,46,81
2021-07-23,Sugar,41,103
2021-07-23,Tea,13,25
2021-07-23,Oil,21,46
2021-07-23,Biscuits,60,172
2021-07-23,Soap,23,56
2021-07-23,Shampoo,23,66
2021-07-24,Rice,71,184
2021-07-24,Wheat,51,97
2021-07-24,Sugar,46,61
2021-07-24,Tea,18,26
2021-07-24,Oil,19,48
2021-07-24,Biscuits,72,177
2021-07-24,Soap,39,80
2021-07-24,Shampoo,26,49
2021-07-25,Rice,65,103
2021-07-25,Wheat,57,139
2021-07-25,Sugar,43,106
2021-07-25,Tea,16,44
2021-07-25,Oil,27,66
2021-07-25,Biscuits,78,166
2021-07-25,Soap,28,70
2021-07-25,Shampoo,29,43
2021-07-26,Rice,49,128
2021-07-26,Wheat,50,132
2021-07-26,Sugar,37,85
2021-07-26,Tea,12,19
2021-07-26,Oil,20,56
2021-07-26,Biscuits,56,110
2021-07-26,Soap,31,53
2021-07-26,Shampoo,23,38
2021-07-27,Rice,47,127
2021-07-27,Wheat,43,120
2021-07-27,Sugar,40,76
2021-07-27,Tea,15,24
2021-07-27,Oil,22,62
2021-07-27,Biscuits,61,143
2021-07-27,Soap,26,32
2021-07-27,Shampoo,24,65
2021-07-28,Rice,51,100
2021-07-28,Wheat,43,79
2021-07-28,Sugar,44,113
2021-07-28,Tea,15,20
2021-07-28,Oil,20,41
2021-07-28,Biscuits,49,120
2021-07-28,Soap,32,61
2021-07-28,Shampoo,28,59
2021-07-29,Rice,51,134
2021-07-29,Wheat,39,98
2021-07-29,Sugar,40,110
2021-07-29,Tea,19,37
2021-07-29,Oil,18,44
2021-07-29,Biscuits,65,135
2021-07-29,Soap,28,36
2021-07-29,Shampoo,18,40
2021-07-30,Rice,52,152
2021-07-30,Wheat,54,87
2021-07-30,Sugar,36,101
2021-07-30,Tea,12,16
2021-07-30,Oil,17,39
2021-07-30,Biscuits,59,102
2021-07-30,Soap,33,86
2021-07-30,Shampoo,29,77
2021-07-31,Rice,68,121
2021-07-31,Wheat,57,86
2021-07-31,Sugar,43,105
2021-07-31,Tea,21,46
2021-07-31,Oil,22,62
2021-07-31,Biscuits,88,181
2021-07-31,Soap,32,50
2021-07-31,Shampoo,26,57
2021-08-01,Rice,56,100
2021-08-01,Wheat,67,164
2021-08-01,Sugar,54,78
2021-08-01,Tea,20,51
2021-08-01,Oil,21,25
2021-08-01,Biscuits,78,229
2021-08-01,Soap,37,71
2021-08-01,Shampoo,32,62
2021-08-02,Rice,57,86
2021-08-02,Wheat,47,121
2021-08-02,Sugar,38,89
2021-08-02,Tea,17,48
2021-08-02,Oil,18,36
2021-08-02,Biscuits,70,128
2021-08-02,Soap,32,49
2021-08-02,Shampoo,30,37
2021-08-03,Rice,52,116
2021-08-03,Wheat,57,73
2021-08-03,Sugar,37,82
2021-08-03,Tea,15,33
2021-08-03,Oil,21,62
2021-08-03,Biscuits,55,138
2021-08-03,Soap,35,96
2021-08-03,Shampoo,24,34
2021-08-04,Rice,44,130
2021-08-04,Wheat,43,123
2021-08-04,Sugar,44,107
2021-08-04,Tea,15,28
2021-08-04,Oil,19,42
2021-08-04,Biscuits,54,85
2021-08-04,Soap,31,81
2021-08-04,Shampoo,31,81
2021-08-05,Rice,52,125
2021-08-05,Wheat,44,89
2021-08-05,Sugar,37,76
2021-08-05,Tea,15,31
2021-08-05,Oil,18,25
2021-08-05,Biscuits,48,113
2021-08-05,Soap,31,78
2021-08-05,Shampoo,24,40
2021-08-06,Rice,41,52
2021-08-06,Wheat,40,85
2021-08-06,Sugar,37,72
2021-08-06,Tea,14,24
2021-08-06,Oil,22,39
2021-08-06,Biscuits,60,79
2021-08-06,Soap,31,44
2021-08-06,Shampoo,27,39
2021-08-07,Rice,56,122
2021-08-07,Wheat,47,136
2021-08-07,Sugar,49,138
2021-08-07,Tea,20,59
2021-08-07,Oil,24,32
2021-08-07,Biscuits,85,120
2021-08-07,Soap,33,59
2021-08-07,Shampoo,32,44
2021-08-08,Rice,51,81
2021-08-08,Wheat,56,150
2021-08-08,Sugar,59,142
2021-08-08,Tea,16,34
2021-08-08,Oil,25,35
2021-08-08,Biscuits,83,166
2021-08-08,Soap,30,89
2021-08-08,Shampoo,31,48
2021-08-09,Rice,51,147
2021-08-09,Wheat,48,142
2021-08-09,Sugar,37,48
2021-08-09,Tea,14,23
2021-08-09,Oil,22,55
2021-08-09,Biscuits,74,212
2021-08-09,Soap,31,60
2021-08-09,Shampoo,25,50
2021-08-10,Rice,54,67
2021-08-10,Wheat,45,77
2021-08-10,Sugar,39,115
2021-08-10,Tea,15,26
2021-08-10,Oil,17,50
2021-08-10,Biscuits,63,97
2021-08-10,Soap,34,91
2021-08-10,Shampoo,25,36
2021-08-11,Rice,55,89
2021-08-11,Wheat,41,65
2021-08-11,Sugar,38,110
2021-08-11,Tea,17,49
2021-08-11,Oil,20,25
2021-08-11,Biscuits,60,78
2021-08-11,Soap,30,75
2021-08-11,Shampoo,24,38
2021-08-12,Rice,47,88
2021-08-12,Wheat,47,60
2021-08-12,Sugar,43,58
2021-08-12,Tea,16,38
2021-08-12,Oil,20,35
2021-08-12,Biscuits,56,74
2021-08-12,Soap,29,86
2021-08-12,Shampoo,25,42
2021-08-13,Rice,48,75
2021-08-13,Wheat,47,119
2021-08-13,Sugar,44,124
2021-08-13,Tea,17,32
2021-08-13,Oil,22,64
2021-08-13,Biscuits,61,86
2021-08-13,Soap,33,42
2021-08-13,Shampoo,21,56
2021-08-14,Rice,65,105
2021-08-14,Wheat,49,58
2021-08-14,Sugar,46,104
2021-08-14,Tea,20,58
2021-08-14,Oil,30,72
2021-08-14,Biscuits,79,134
2021-08-14,Soap,38,84
2021-08-14,Shampoo,24,30
2021-08-15,Rice,62,182
2021-08-15,Wheat,49,141
2021-08-15,Sugar,43,106
2021-08-15,Tea,17,39
2021-08-15,Oil,26,32
2021-08-15,Biscuits,93,223
2021-08-15,Soap,36,56
2021-08-15,Shampoo,29,66
2021-08-16,Rice,49,93
2021-08-16,Wheat,46,91
2021-08-16,Sugar,42,103
2021-08-16,Tea,16,45
2021-08-16,Oil,21,61
2021-08-16,Biscuits,60,148
2021-08-16,Soap,29,77
2021-08-16,Shampoo,25,64
2021-08-17,Rice,51,66
2021-08-17,Wheat,49,101
2021-08-17,Sugar,43,60
2021-08-17,Tea,17,26
2021-08-17,Oil,20,56
2021-08-17,Biscuits,72,126
2021-08-17,Soap,31,56
2021-08-17,Shampoo,25,50
2021-08-18,Rice,47,67
2021-08-18,Wheat,47,86
2021-08-18,Sugar,43,110
2021-08-18,Tea,15,40
2021-08-18,Oil,22,36
2021-08-18,Biscuits,58,163
2021-08-18,Soap,33,63
2021-08-18,Shampoo,25,73
2021-08-19,Rice,44,55
2021-08-19,Wheat,44,94
2021-08-19,Sugar,38,101
2021-08-19,Tea,15,44
2021-08-19,Oil,19,28
2021-08-19,Biscuits,68,176
2021-08-19,Soap,31,76
2021-08-19,Shampoo,26,61
2021-08-20,Rice,47,140
2021-08-20,Wheat,46,111
2021-08-20,Sugar,41,57
2021-08-20,Tea,14,28
2021-08-20,Oil,17,49
2021-08-20,Biscuits,55,70
2021-08-20,Soap,32,73
2021-08-20,Shampoo,27,79
2021-08-21,Rice,55,137
2021-08-21,Wheat,54,70
2021-08-21,Sugar,40,75
2021-08-21,Tea,22,64
2021-08-21,Oil,28,37
2021-08-21,Biscuits,68,84
2021-08-21,Soap,30,70
2021-08-21,Shampoo,31,50
2021-08-22,Rice,59,71
2021-08-22,Wheat,56,95
2021-08-22,Sugar,50,114
2021-08-22,Tea,17,38
2021-08-22,Oil,21,48
2021-08-22,Biscuits,71,149
2021-08-22,Soap,38,57
2021-08-22,Shampoo,32,65
2021-08-23,Rice,45,126
2021-08-23,Wheat,41,64
2021-08-23,Sugar,50,66
2021-08-23,Tea,14,27
2021-08-23,Oil,24,62
2021-08-23,Biscuits,57,133
2021-08-23,Soap,27,74
2021-08-23,Shampoo,26,32
2021-08-24,Rice,48,93
2021-08-24,Wheat,47,75
2021-08-24,Sugar,43,68
2021-08-24,Tea,16,28
2021-08-24,Oil,23,65
2021-08-24,Biscuits,64,142
2021-08-24,Soap,34,99
2021-08-24,Shampoo,24,40
2021-08-25,Rice,47,102
2021-08-25,Wheat,46,100
2021-08-25,Sugar,40,72
2021-08-25,Tea,15,35
2021-08-25,Oil,22,52
2021-08-25,Biscuits,55,67
2021-08-25,Soap,27,65
2021-08-25,Shampoo,25,64
2021-08-26,Rice,52,128
2021-08-26,Wheat,49,81
2021-08-26,Sugar,43,115
2021-08-26,Tea,13,27
2021-08-26,Oil,20,54
2021-08-26,Biscuits,65,96
2021-08-26,Soap,31,52
2021-08-26,Shampoo,27,34
2021-08-27,Rice,48,115
2021-08-27,Wheat,42,78
2021-08-27,Sugar,34,73
2021-08-27,Tea,15,37
2021-08-27,Oil,22,52
2021-08-27,Biscuits,48,102
2021-08-27,Soap,36,61
2021-08-27,Shampoo,25,57
2021-08-28,Rice,61,170
2021-08-28,Wheat,54,124
2021-08-28,Sugar,43,55
2021-08-28,Tea,14,33
2021-08-28,Oil,25,50
2021-08-28,Biscuits,62,162
2021-08-28,Soap,41,64
2021-08-28,Shampoo,33,50
2021-08-29,Rice,53,152
2021-08-29,Wheat,51,73
2021-08-29,Sugar,46,78
2021-08-29,Tea,21,59
2021-08-29,Oil,22,56
2021-08-29,Biscuits,75,127
2021-08-29,Soap,34,63
2021-08-29,Shampoo,35,54
2021-08-30,Rice,51,118
2021-08-30,Wheat,43,63
2021-08-30,Sugar,41,56
2021-08-30,Tea,16,47
2021-08-30,Oil,20,30
2021-08-30,Biscuits,56,153
2021-08-30,Soap,28,74
2021-08-30,Shampoo,22,51
2021-08-31,Rice,47,138
2021-08-31,Wheat,43,116
2021-08-31,Sugar,42,96
2021-08-31,Tea,15,32
2021-08-31,Oil,21,34
2021-08-31,Biscuits,61,176
2021-08-31,Soap,28,76
2021-08-31,Shampoo,19,44
2021-09-01,Rice,57,167
2021-09-01,Wheat,47,98
2021-09-01,Sugar,42,106
2021-09-01,Tea,14,23
2021-09-01,Oil,21,29
2021-09-01,Biscuits,53,134
2021-09-01,Soap,32,91
2021-09-01,Shampoo,27,67
2021-09-02,Rice,56,83
2021-09-02,Wheat,38,56
2021-09-02,Sugar,42,92
2021-09-02,Tea,13,32
2021-09-02,Oil,18,43
2021-09-02,Biscuits,52,122
2021-09-02,Soap,31,57
2021-09-02,Shampoo,27,48
2021-09-03,Rice,56,144
2021-09-03,Wheat,40,99
2021-09-03,Sugar,45,102
2021-09-03,Tea,15,35
2021-09-03,Oil,20,25
2021-09-03,Biscuits,55,76
2021-09-03,Soap,28,44
2021-09-03,Shampoo,25,33
2021-09-04,Rice,59,127
2021-09-04,Wheat,54,88
2021-09-04,Sugar,43,126
2021-09-04,Tea,18,53
2021-09-04,Oil,30,79
2021-09-04,Biscuits,72,211
2021-09-04,Soap,40,67
2021-09-04,Shampoo,32,40
2021-09-05,Rice,58,140
2021-09-05,Wheat,54,130
2021-09-05,Sugar,44,121
2021-09-05,Tea,19,55
2021-09-05,Oil,23,46
2021-09-05,Biscuits,85,174
2021-09-05,Soap,44,64
2021-09-05,Shampoo,34,93
2021-09-06,Rice,47,87
2021-09-06,Wheat,38,93
2021-09-06,Sugar,37,60
2021-09-06,Tea,15,26
2021-09-06,Oil,19,25
2021-09-06,Biscuits,56,118
2021-09-06,Soap,29,48
2021-09-06,Shampoo,27,76
2021-09-07,Rice,61,122
2021-09-07,Wheat,49,109
2021-09-07,Sugar,32,73
2021-09-07,Tea,14,17
2021-09-07,Oil,16,22
2021-09-07,Biscuits,71,210
2021-09-07,Soap,35,54
2021-09-07,Shampoo,24,67
2021-09-08,Rice,50,93
2021-09-08,Wheat,48,132
2021-09-08,Sugar,35,47
2021-09-08,Tea,15,26
2021-09-08,Oil,19,29
2021-09-08,Biscuits,64,181
2021-09-08,Soap,31,57
2021-09-08,Shampoo,26,51
2021-09-09,Rice,48,140
2021-09-09,Wheat,44,90
2021-09-09,Sugar,37,50
2021-09-09,Tea,17,48
2021-09-09,Oil,19,34
2021-09-09,Biscuits,48,77
2021-09-09,Soap,33,58
2021-09-09,Shampoo,26,44
2021-09-10,Rice,48,98
2021-09-10,Wheat,42,63
2021-09-10,Sugar,42,59
2021-09-10,Tea,15,42
2021-09-10,Oil,18,41
2021-09-10,Biscuits,60,112
2021-09-10,Soap,32,51
2021-09-10,Shampoo,22,45
2021-09-11,Rice,66,99
2021-09-11,Wheat,57,111
2021-09-11,Sugar,56,146
2021-09-11,Tea,18,46
2021-09-11,Oil,25,69
2021-09-11,Biscuits,80,150
2021-09-11,Soap,40,72
2021-09-11,Shampoo,34,60
2021-09-12,Rice,57,88
2021-09-12,Wheat,47,130
2021-09-12,Sugar,51,140
2021-09-12,Tea,20,39
2021-09-12,Oil,26,47
2021-09-12,Biscuits,80,176
2021-09-12,Soap,39,80
2021-09-12,Shampoo,32,87
2021-09-13,Rice,50,140
2021-09-13,Wheat,42,91
2021-09-13,Sugar,40,106
2021-09-13,Tea,15,37
2021-09-13,Oil,21,49
2021-09-13,Biscuits,64,112
2021-09-13,Soap,25,43
2021-09-13,Shampoo,22,31
2021-09-14,Rice,46,137
2021-09-14,Wheat,47,118
2021-09-14,Sugar,44,130
2021-09-14,Tea,14,39
2021-09-14,Oil,20,59
2021-09-14,Biscuits,68,126
2021-09-14,Soap,27,65
2021-09-14,Shampoo,26,44
2021-09-15,Rice,48,93
2021-09-15,Wheat,48,119
2021-09-15,Sugar,36,73
2021-09-15,Tea,14,36
2021-09-15,Oil,20,53
2021-09-15,Biscuits,60,127
2021-09-15,Soap,30,53
2021-09-15,Shampoo,23,59
2021-09-16,Rice,60,111
2021-09-16,Wheat,42,116
2021-09-16,Sugar,44,87
2021-09-16,Tea,15,18
2021-09-16,Oil,21,34
2021-09-16,Biscuits,62,162
2021-09-16,Soap,32,93
2021-09-16,Shampoo,26,41
2021-09-17,Rice,58,108
2021-09-17,Wheat,48,93
2021-09-17,Sugar,35,55
2021-09-17,Tea,17,36
2021-09-17,Oil,17,30
2021-09-17,Biscuits,65,92
2021-09-17,Soap,27,49
2021-09-17,Shampoo,25,67
2021-09-18,Rice,62,138
2021-09-18,Wheat,56,67
2021-09-18,Sugar,50,118
2021-09-18,Tea,18,26
2021-09-18,Oil,26,65
2021-09-18,Biscuits,75,142
2021-09-18,Soap,37,63
2021-09-18,Shampoo,29,85
2021-09-19,Rice,63,147
2021-09-19,Wheat,46,118
2021-09-19,Sugar,38,104
2021-09-19,Tea,17,24
2021-09-19,Oil,26,75
2021-09-19,Biscuits,84,177
2021-09-19,Soap,36,56
2021-09-19,Shampoo,35,104
2021-09-20,Rice,50,106
2021-09-20,Wheat,42,108
2021-09-20,Sugar,45,122
2021-09-20,Tea,19,28
2021-09-20,Oil,19,29
2021-09-20,Biscuits,64,159
2021-09-20,Soap,22,27
2021-09-20,Shampoo,22,47
2021-09-21,Rice,48,82
2021-09-21,Wheat,46,113
2021-09-21,Sugar,40,65
2021-09-21,Tea,16,34
2021-09-21,Oil,20,59
2021-09-21,Biscuits,67,200
2021-09-21,Soap,25,72
2021-09-21,Shampoo,21,30
2021-09-22,Rice,45,115
2021-09-22,Wheat,45,133
2021-09-22,Sugar,40,74
2021-09-22,Tea,18,45
2021-09-22,Oil,14,31
2021-09-22,Biscuits,60,133
2021-09-22,Soap,31,87
2021-09-22,Shampoo,23,58
2021-09-23,Rice,55,138
2021-09-23,Wheat,39,86
2021-09-23,Sugar,39,72
2021-09-23,Tea,14,23
2021-09-23,Oil,19,54
2021-09-23,Biscuits,55,94
2021-09-23,Soap,26,32
2021-09-23,Shampoo,24,61
2021-09-24,Rice,53,132
2021-09-24,Wheat,50,141
2021-09-24,Sugar,37,56
2021-09-24,Tea,14,19
2021-09-24,Oil,18,53
2021-09-24,Biscuits,62,93
2021-09-24,Soap,31,75
2021-09-24,Shampoo,22,52
2021-09-25,Rice,53,124
2021-09-25,Wheat,57,150
2021-09-25,Sugar,53,115
2021-09-25,Tea,18,53
2021-09-25,Oil,25,53
2021-09-25,Biscuits,82,164
2021-09-25,Soap,43,117
2021-09-25,Shampoo,24,53
2021-09-26,Rice,51,79
2021-09-26,Wheat,61,124
2021-09-26,Sugar,52,153
2021-09-26,Tea,18,44
2021-09-26,Oil,23,47
